%time,field.x,field.y,field.z
1668721567216342926,0.9040536792554957,0.1619369302325014,0.013202873624313643
1668721567260264635,0.8870586081958463,0.16226564840553426,0.014992729246457236
1668721567260412931,0.8666128569518845,0.1618050316870848,0.012437053237740492
1668721567308208703,0.8485587068959446,0.16139829469542658,0.015743953909793693
1668721567322935104,0.8351212930271673,0.1612017900913696,0.01386714758590954
1668721567364222288,0.822373115654387,0.16103723089267089,0.01412783070186956
1668721567408127784,0.8095893662945364,0.1608722125147878,0.013864334313405892
1668721567456073522,0.7967971557204715,0.16070708491575172,0.014139805900918321
1668721567500629425,0.7839236233206844,0.16054090757806783,0.01383266540318491
1668721567544223546,0.7710956747920191,0.16037531865746396,0.014183278689447996
1668721567544350862,0.667111683872645,0.163033289926274,0.0653710585063677
1668721567589029073,0.641070788234504,0.16317243839414963,0.09891143392359723
1668721567625861406,0.6148790360467721,0.16331052948891472,0.1165075231426686
1668721567668151378,0.5885676291665028,0.16344785586817753,0.11833760860435752
1668721567712310552,0.5621168213445519,0.16358472322137574,0.10445292665187532
1668721567760097265,0.5355819305170382,0.16372071227917792,0.07486766662580865
1668721567808171510,0.508828862876181,0.1638561048046091,0.02934758764092836
1668721567852260112,0.48788278545519104,0.1639303590943168,0.04599136147253117
1668721567896141290,0.4688046095575348,0.1639830595163496,0.07391027045303873
1668721567940095901,0.44961192178950543,0.1640355117283048,0.08598967115281728
1668721567984349489,0.4303885592906139,0.16408765947176315,0.08233836083203518
1668721568032444715,0.4110761022711632,0.16413970433660477,0.06298512573337857
1668721568032639503,0.3916846465669927,0.16419150669363564,0.027871917572572492
1668721568080333232,0.37635385120642323,0.16422083959791273,0.039163684107167876
1668721568105937004,0.3625392927149707,0.16424119755484776,0.05932645058105362
1668721568148334264,0.3487481265304536,0.164261363378509,0.06365982597052446
1668721568196233749,0.33488597869996783,0.16428152952552294,0.05233501373139647
1668721568244207143,0.32098499857134427,0.1643016322413693,0.025308667055793904
1668721568288181781,0.310037606716018,0.16431296026697273,0.03442271030409375
1668721568332448720,0.30018179861403166,0.1643208845671694,0.04772003104023344
1668721568376162767,0.29031769308963096,0.16432877263349066,0.04528596274774251
1668721568420426845,0.2804152336689972,0.16433665976968578,0.027138258878544257
1668721568464192152,0.2722355081428784,0.1643417529871555,0.028090263238076563
1668721568508171558,0.26526213939294374,0.1643448674415762,0.03799748824521405
1668721568508254289,0.24806354531983604,0.13696092410822255,0.012491576139403889
1668721568508285045,0.24041815220851429,0.13558744488847788,0.0053522922402944656
1668721568552360534,0.239298655269027,0.13976975517133883,0.014290011684461954
1668721568588005781,0.23168230272803242,0.13863531995208192,0.011455971667177291
1668721568628214597,0.22421627890272922,0.13752327579056925,0.014390268504290517
1668721568672254323,0.21666244412044466,0.13639815242326875,0.01135650502921462
1668721568720381736,0.20908483229169952,0.13526948752886986,0.01437561165613362
1668721568764293909,0.20150528765023212,0.1341405347472162,0.011380631072637063
1668721568812236547,0.1939070376269819,0.13300879584927267,0.014364311055628135
1668721568856202602,0.18629904840712735,0.13187560632419812,0.011393525326689828
1668721568900374889,0.1786776748841861,0.13074042324318913,0.014356512897717139
1668721568948213100,0.17103313017171934,0.1296017888758422,0.011387427133204384
1668721568948340177,0.16338809983193084,0.12846308217561228,0.014356990989345546
1668721568992122650,0.27112621244020774,0.15369508131725576,0.013993562590590954
1668721568992197990,0.26989864005316766,0.15396523751115404,0.010494408701628011
1668721569036272525,0.26850682304462636,0.1542708750924396,0.013533083464673914
1668721569065725326,0.2671135473988498,0.15457606813359734,0.010504074467562458
1668721569108204126,0.26571497271113975,0.15488165568478354,0.013513353411188254
1668721569152204990,0.28449461287827305,0.15183373939562125,0.03927054515761209
1668721569196188926,0.28418883306357423,0.15192357413896276,0.060468648079447046
1668721569240161418,0.28388108802158596,0.1520133865822784,0.0659538908942105
1668721569240246772,0.29001493885854535,0.15655462326031996,0.025490362074098993
1668721569284263134,0.2900568381189911,0.15682904146633886,0.021061623961890465
1668721569303179264,0.29009008334222347,0.15697281097265814,0.025346888522657696
1668721569348267555,0.2999419577737832,0.15462803258672217,0.01428204596359015
1668721569392203330,0.30053435034310794,0.1546361756093034,0.015258700811267045
1668721569436251640,0.30097431525406415,0.15463976568908494,0.013359930108663941
1668721569480238437,0.30139777834286696,0.1546430883364738,0.014894672487693838
1668721569480369091,0.30182455140501974,0.1546464369551329,0.01327974074778398
1668721569524399042,0.3022510165048649,0.15464978315740627,0.014887558765859496
1668721569555336952,0.3026778915322928,0.15465313257612248,0.013262948518006667
1668721569596194505,0.30310327858479236,0.15465647031963925,0.014897601879333828
1668721569640214681,0.30358216608999766,0.1546602278474163,0.01193703931189864
1668721569684389352,0.30395332949125276,0.15466314013219062,0.015957353982556415
1668721569728206157,0.30427991701395873,0.1546649379893339,0.014171279149329698
1668721569772272348,0.3046103119162293,0.154666418922485,0.012335256885822567
1668721569816277265,0.3048727489877323,0.15466759524741192,0.015374703541068272
1668721569864201068,0.3050879745055078,0.1546681969406622,0.012199983402053262
1668721569908107757,0.3052948757635088,0.15466872659446815,0.014573168247931414
1668721569952252864,0.3055018191451251,0.15466925635610781,0.012191144162364529
1668721569996166229,0.3057081017657329,0.15466978442624216,0.014578050354623508
1668721569996274232,0.3059146503451647,0.15467031317721386,0.012171200475097899
1668721570040211915,0.3061199618100463,0.1546708387612525,0.014598016845839147
1668721570074456930,0.3063253577336283,0.15467136456149996,0.012160385150480176
1668721570116565227,0.3065309274552767,0.1546718908066592,0.01458080384031818
1668721570160164594,0.30673631707084986,0.15467241659075856,0.012162680008397935
1668721570204260587,0.3069410387036396,0.15467294066486528,0.01458584776358871
1668721570248317718,0.3071458208975494,0.15467346489400458,0.012152970489976848
1668721570292176723,0.3073499833846106,0.15467398753673453,0.014589599181068363
1668721570340214252,0.3075540933844952,0.1546745100451007,0.012148972616682083
1668721571484779596,0.2717794162709275,0.15394644871766405,0.01252867120157286
1668721571493482828,0.25020782876397185,0.15548026648578045,0.029932697646272356
1668721571503850460,0.15243330311375933,0.1455131257882672,0.08384011987018328
1668721571544307470,0.04915396997286226,0.13498482470252904,0.12340636166297544
1668721571586510181,-0.05607986084817691,0.12425728201227897,0.14664764343936387
1668721571625212669,-0.16305345836711818,0.11335238740604135,0.15379500600239185
1668721571666471242,-0.2724801943740455,0.1021974197230218,0.14502872366621458
1668721571703369617,-0.3823583368910249,0.09099643563473166,0.12066458202077567
1668721571744954824,-0.49491696446258954,0.07952220274774917,0.08009288431348571
1668721571788290023,-0.6101371218352966,0.06777665336168681,0.022788389524625245
1668721571824235200,-0.6961236229353278,0.06213257684733519,0.05759044731022307
1668721571862660884,-0.7800821077558746,0.057148126973126774,0.09040409152904041
1668721571905127525,-0.8707094101933993,0.05176776253229519,0.10762680332176398
1668721571944117546,-0.9517520979513965,0.046956417786564335,0.1079041056002279
1668721571985095977,-1.0393947778491661,0.041753244507229295,0.09290034856212298
1668721572022785902,-1.1281440579016693,0.036484374556332695,0.06203971405435792
1668721572062375783,-1.2182461266212694,0.031135192206802956,0.015040169937041804
1668721572104474306,-1.2826200698534476,0.028930391357916196,0.05247496493057284
1668721572148462533,-1.3480071961744096,0.026673452321959126,0.07365104897113589
1668721572196217060,-1.4141614945750842,0.024390033140575557,0.0789445289058587
1668721572244122028,-1.4810006053093516,0.02208297658934638,0.06848204766728982
1668721572288209676,-1.5485525541053031,0.019751315316389052,0.042235405254063954
1668721572332297563,-1.6104403875823083,0.0178379349587672,0.025996803288809746
1668721572376093387,-1.6588409314870196,0.016879512932073504,0.05048668011465883
1668721572420083761,-1.7079442201451331,0.015907175234264,0.05909924553051405
1668721572464271068,-1.7568631663527976,0.014938487864544044,0.05196568161883435
1668721572464410781,-1.806468641287803,0.013956205931598997,0.02909553676047178
