0.20118433492557614, 0.1982783942964637, 0.022881035122334623
0.3958220913570514, 0.1956011551898246, 0.024449166407299463
0.5941001694874746, 0.1961123804936807, 0.01943617858683989
0.7991737393132899, 0.1970276435898274, 0.025769454696399217
0.19461026846267307, 0.4021960282991311, 0.026767736052503793
0.3940083381435775, 0.3999860350238414, 0.019437491533414127
0.5956192216630247, 0.4018699298573092, 0.023451198486352708
0.7943186872949591, 0.3997385875995648, 0.025256354298527805
0.19233401190531177, 0.5937836470260653, 0.022029201585589877
0.39312919239462857, 0.5910126195035232, 0.023560042129482164
0.5951170672168317, 0.5967484419510439, 0.02463269961069783
0.793356682503106, 0.5982243634646099, 0.026699536404051066
0.18948464450618022, 0.7911508337860703, 0.021596340412304425
0.3935351287386729, 0.7935822772619915, 0.021214966399641454
0.5913019313196611, 0.8004244899896751, 0.026810544425475064
0.7916872618016005, 0.8032370267595083, 0.027528865934128555
